"Underlying Name","Expiration Date","Strike Price","Call-Price","Call-Change in Price (%)","Call-Probability of Profit","Call-Open Interest","Call-Volume","Call-Implied Volatility","Greeks: Call Delta","Greeks: Call Theta","Greeks: Call Vega","Greeks: Call Gamma","Greeks: Call Rho","Put-Price","Put-Change in Price (%)","Put-Probability of Profit","Put-Open Interest","Put-Volume","Put-Implied Volatility","Put-Call Ratio","Greeks: Put Delta","Greeks: Put Theta","Greeks: Put Vega","Greeks: Put Gamma","Greeks: Put Rho"
"NIFTY","19-06-2025","24450.0","343.65","-5.66","0.0","27600.0","537600","0.0","1.0","0.0","0.0","0.0","","0.05","-99.61","0.0","5167200.0","143483325","0.0","187.2174","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24500.0","293.65","-7.42","0.0","289125.0","6781125","0.0","1.0","0.0","0.0","0.0","","0.05","-99.69","0.0","8187300.0","259478475","500.0","28.3175","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24550.0","242.8","-9.72","0.0","107325.0","2974275","0.0","1.0","0.0","0.0","0.0","","0.1","-99.52","0.0","5069625.0","185512800","500.0","47.2362","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24600.0","193.4","-14.44","0.0","584025.0","20878200","0.0","1.0","0.0","0.0","0.0","","0.05","-99.81","0.0","7053900.0","318737175","500.0","12.0781","0.0","-0.093","0.0","0.0"
"NIFTY","19-06-2025","24650.0","143.3","-22.5","0.0","370500.0","27788625","0.0","1.0","0.0","0.0","0.0","","0.05","-99.86","0.02","5484300.0","324044700","500.0","14.8024","-2.0E-4","-532.6146","0.0","0.0"
"NIFTY","19-06-2025","24700.0","93.35","-36.13","0.0","1390575.0","131268150","0.0","1.0","0.0","0.0","0.0","","0.05","-99.89","0.04","8674950.0","605010375","250.0","6.2384","-4.0E-4","-609.7281","1.0E-4","1.0E-4"
"NIFTY","19-06-2025","24750.0","43.2","-61.36","0.0","3725475.0","308684475","0.0","0.0","0.0","0.0","0.0","","0.05","-99.92","99.0","1.1590875E7","903649575","0.0","3.1112","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24800.0","0.05","-99.94","0.0","2.4726375E7","2068339500","250.0","0.0","-12.5008","0.0","0.0","","6.75","-91.78","99.0","3.7211175E7","2883222975","0.0","1.5049","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24850.0","0.05","-99.92","0.0","2.19369E7","2153792025","500.0","0.0","-70.5141","0.0","0.0","","56.55","-48.5","99.0","9542475.0","1010427900","0.0","0.435","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24900.0","0.05","-99.88","0.0","1.2488325E7","990143700","0.0","0.0","0.0","0.0","0.0","","106.8","-25.16","99.0","3060750.0","305639925","0.0","0.2451","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24950.0","0.05","-99.84","0.0","4788300.0","430013325","500.0","0.0","0.0","0.0","0.0","","156.45","-13.52","99.0","654525.0","56190300","0.0","0.1367","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25000.0","0.05","-99.77","0.0","8925675.0","512734200","500.0","0.0","0.0","0.0","0.0","","206.15","-7.22","99.0","832425.0","52074450","0.0","0.0933","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25050.0","0.1","-99.36","0.0","5666625.0","274290600","0.0","0.0","0.0","0.0","0.0","","256.9","-3.58","99.0","146100.0","6164325","0.0","0.0258","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25100.0","0.05","-99.55","0.0","8536350.0","290793525","500.0","0.0","0.0","0.0","0.0","","306.0","-2.14","99.0","474075.0","5833350","0.0","0.0555","-1.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","25150.0","0.05","-99.38","0.0","5039550.0","186057600","500.0","0.0","0.0","0.0","0.0","","356.65","-1.18","99.0","175575.0","891675","0.0","0.0348","-1.0","0.0","0.0","0.0"
